IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacaoemIESInternacional,UltimaFiliacaoInter,UltimaFiliacaoBR
3521608137818513,4,1,CIENCIAS BIOLOGICAS; CIENCIAS DA SAUDE,1,10,7,{U} LUTERANA DO BRASIL; {U} TORONTO; {PUC} DO RIO GRANDE DO SUL; INTERNATIONAL JOURNAL OF PROSTHODONTICS; ASSOCIACAO BRASILEIRA DE ODONTOLOGIA RS; {UF} DO RIO GRANDE DO SUL,{UF} DO RIO GRANDE DO SUL,@{U} TORONTO,0,581
3521610700930133,5,1,CIENCIAS HUMANAS,0,19,15,{U} DE SANTA CRUZ DO SUL; {UF} DO RIO GRANDE DO SUL; BANCO DO BRASIL S A CONSTANTINA RS; {U} ABERTA DO BRASIL; {U} DO VALE DO RIO DOS SINOS; GOVERNO DO ESTADO DO RIO GRANDE DO SUL; {U} DO VALE DO TAQUARI UNIVATES; REDES REVISTA DO DESENVOLVIMENTO REGIONAL; CADERNOS METROPOLE; SIGNOS UNIVATES; DESTAQUES ACADEMICOS,SIGNOS UNIVATES; DESTAQUES ACADEMICOS,0,0,1041
3521622923263530,5,0,CIENCIAS EXATAS E DA TERRA,1,23,21,{U} PAULISTA; {PUC} DE CAMPINAS; IEEE TRANSACTIONS ON NEURAL NETWORKS ; IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING ; {U} DE SAO PAULO; IEEE SYSTEMS MAN AND CYBERNETICS PART B; KNOWLEDGE BASED SYSTEMS ; INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE ; SOFT COMPUTING HEIDELBERG; DATA MINING AND KNOWLEDGE DISCOVERY; IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE; INFORMATION SCIENCES; REVISTA BRASILEIRA DE BIOMETRIA; {U} DA CALIFORNIA RIVERSIDE; DATA AMPAMP KNOWLEDGE ENGINEERING; JOURNAL OF THE BRAZILIAN COMPUTER SOCIETY IMPRESSO; PATTERN RECOGNITION LETTERS; ACTA SCIENTIARUM TECHNOLOGY IMPRESSO; IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO; {IC} MATEMATICAS E DE COMPUTACAO; ACM JOURNAL OF DATA AND INFORMATION QUALITY; JOURNAL OF INTELLIGENT SYSTEMS; INFORMATION PROCESSING LETTERS PRINT; MACHINE LEARNING; IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; APPLIED SOFT COMPUTING,JOURNAL OF INTELLIGENT SYSTEMS; IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS; MACHINE LEARNING; APPLIED SOFT COMPUTING,0,0,
3521644379996404,1,0,OUTROS,0,1,1,,,0,0,
3521665047790766,5,0,CIENCIAS DA SAUDE,0,1,5,SANTA CASA DE LONDRINA; {UE} DE LONDRINA; UROCLINICA; LITOTRIP FRAGMENTACAO DO CALCULO RENAL SEM CIRURGIA; SOCIEDADE BRASILEIRA DE UROLOGIA,,0,0,
3521675380176196,4,1,CIENCIAS BIOLOGICAS; CIENCIAS AGRARIAS,1,94,23,{UF} DE SAO JOAO DEL REI; {UF} DE LAVRAS; {UF} DOS VALES DO JEQUITINHONHA E MUCURI; CIENCIA E AGROTECNOLOGIA; ALIMENTOS E NUTRICAO UNESP MARILIA; AFRICAN JOURNAL OF FOOD SCIENCE AND TECHNOLOGY; JOURNAL OF MICROBIOLOGY AND ANTIMICROBIALS; FOOD SCIENCE AND NUTRITION; FOOD SCIENCE AMP NUTRITION; CIENTIFICA REVISTA DE AGRONOMIA; MAGISTRA; REVISTA PESQUISA AGROPECUARIA TROPICAL,CIENCIA E AGROTECNOLOGIA,0,0,
3521702303424130,4,0,CIENCIAS AGRARIAS,1,11,6,PROVIMIPLANRURAL; GRANJA DE MATRIZES Y CENTRO DE INCUBACAO ARBIZA Y LENCINA; BUNGE ALIMENTOS GASPAR,BUNGE ALIMENTOS GASPAR,0,0,
3521709950033074,3,0,CIENCIAS SOCIAIS APLICADAS; CIENCIAS HUMANAS; CIENCIAS DA SAUDE,0,1,3,SAMARCO MINERACAO SA; ARACRUZ CELULOSE SA; {U} DO CENTRO LESTE; {IF} DO ESPIRITO SANTO; {U} DE SAO PAULO; {U} CANDIDO MENDES; {I} EUVALDO LODI ES; {F} PITAGORAS MATRIZ; {CU} SAO CAMILO; {FT} FAESA; MULTIVIX,{F} PITAGORAS MATRIZ; {FT} FAESA,0,0,2569
3521713474022001,3,0,CIENCIAS EXATAS E DA TERRA,1,65,22,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE; UNIVERSITE DE POITIERS; NUCLEAR INSTRUMENTS AMP METHODS IN PHYSICS RESEARCH SECTION B BEAM INTERACT; JOURNAL OF APPLIED PHYSICS; MATERIALS SCIENCE AMP ENGINEERING B SOLID STATE MATERIALS FOR ADVANCED TECH; APPLIED PHYSICS LETTERS; APPLIED SURFACE SCIENCE; RADIATION EFFECTS AND DEFECTS IN SOLIDS; AGENCE NATIONALE DE LA RECHERCHE,AGENCE NATIONALE DE LA RECHERCHE,UNIVERSITE,0,
3521729681720029,4,1,CIENCIAS HUMANAS,0,2,10,{UF} DO AMAZONAS; FUNDACAO EDUCACIONAL DE AVARE; {UF} DE RONDONIA; GOVERNO DO ESTADO DO AMAZONAS; ASSOCIACAO NACIONAL DE PROFESSORES UNIVERSITARIOS DE HISTORIA,{UF} DO AMAZONAS,0,0,4
3521741614966236,4,0,CIENCIAS SOCIAIS APLICADAS,0,13,11,FUNDACAO GETULIO VARGAS; CONSELHO DA EUROPA; UNIVERSITE PARIS PANTHEON ASSAS; INTERNATIONAL DATA PRIVACY LAW IDPL,INTERNATIONAL DATA PRIVACY LAW IDPL,UNIVERSITE,0,
3521788341452076,4,1,LINGUISTICA LETRAS E ARTES,0,17,12,{UE} DO RIO GRANDE DO NORTE; SECRETARIA ESTADUAL DE EDUCACAO CULTURA E DESPORTO; REVISTA DIALOGO DAS LETRAS; DIALOGO DAS LETRAS; REVISTA DIADORIM; REVISTA LEIA {E} RLE,DIALOGO DAS LETRAS; REVISTA LEIA {E} RLE,0,0,
3521857808929106,4,0,CIENCIAS EXATAS E DA TERRA,1,142,41,UNIVERSITE PARIS SUD ; {UF} DO RIO GRANDE DO SUL,{UF} DO RIO GRANDE DO SUL,UNIVERSITE,0,581
3521875663611776,4,1,CIENCIAS BIOLOGICAS; CIENCIAS EXATAS E DA TERRA,1,5,7,MEDIA RESEARCH PERU SAC; GRUPO RPP; IBOPE MEDIA PERU; {UF} DO RIO DE JANEIRO; ACAO COVID ; FRONTIERS IN MARINE SCIENCE; {U} DE LISBOA; {UF} RURAL DO RIO DE JANEIRO,{UF} DO RIO DE JANEIRO; {U} DE LISBOA; {UF} RURAL DO RIO DE JANEIRO,@{U} DE LISBOA,PT,586;574
3521880220845129,3,0,ENGENHARIAS,1,1,3,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,,0,0,
3521941769110823,4,0,CIENCIAS BIOLOGICAS; CIENCIAS SOCIAIS APLICADAS; CIENCIAS DA SAUDE,0,2,4,{UF} DO PARA; HOSPITAL NAVAL MARCILIO DIAS; EDISON SALES ABRAHIM LABORATORIO DE ANALISES CLINICAS,HOSPITAL NAVAL MARCILIO DIAS,0,0,
3521994071998054,3,1,CIENCIAS DA SAUDE,0,8,5,HOSPITAL INFANTIL DARCY VARGAS; {UF} DE SAO PAULO; HOSPITAL DO EXERCITO; {U} NOVE DE JULHO,{UF} DE SAO PAULO,0,0,591
3522041356002629,4,1,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,1,2,19,CAFE SOLUVEL VIGOR; {UE} DE GOIAS; {I} COMPACTO DE ENSINO SUPERIOR E PESQUISA; FUNDACAO {U} DO TOCANTINS; UNIAO DAS {FIS} DO TOCANTINS; {FIS} DE CRUZEIRO; EEPSG ARNOLFO AZEVEDO; EEPSG OSWALDO CRUZ; {U} DE BRASILIA; CETEST BRASILIA CONDICIONAMENTO DE AR LTDA; {UF} DO AMAZONAS; {CU} DE BRASILIA,{CU} DE BRASILIA,0,0,402
3522043939352824,4,1,CIENCIAS BIOLOGICAS; CIENCIAS DA SAUDE,0,10,8,{UF} DE PERNAMBUCO; SERVICO SOCIAL DO COMERCIO; PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO,PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO,0,0,
3522144598234541,3,0,CIENCIAS SOCIAIS APLICADAS; LINGUISTICA LETRAS E ARTES,0,1,3,TRIBUNAL REGIONAL DO TRABALHO DA A REGIAO,,0,0,
3522162933152053,5,1,ENGENHARIAS,1,3,1,{UF} DE UBERLANDIA; EMPRESA BRASILEIRA DE AERONAUTICA; CENTRO DE PESQUISA E DESENVOLVIMENTO LEOPOLDO AMERICO MIGUEZ DE MELLO; {U} PRESIDENTE ANTONIO CARLOS; YALLA BINA CENTRO CULTURAL; {UF} DO TRIANGULO MINEIRO; CIENCIA AMP ENGENHARIA UFU IMPRESSO; JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,0,0,
3522197510394953,5,0,CIENCIAS HUMANAS; OUTROS; CIENCIAS EXATAS E DA TERRA,0,5,5,SA MARVIN; MGNUS SOILAX IND E COM LTDA; GERDAU COSIGUA; CIA BRASILEIRA DE PNEUMATICOS MICHELIN INDUSTRIA E COMERCIO; CIA CIGARROS SOUZA CRUZ COMPLEXO AMORIM; VETEC QUIMICA FINA LTDA; EDUCANDARIOS REUNIDOS LTDA; COLEGIO ANGLO AMERICANO; COLEGIO E CURSO PRIORIDADE HUM; {I} BENHUR DE ENSINO COLEGIO MIGUEL COUTO; CURSO MIGUEL COUTO LTDA; {I} GUANABARA LTDA COLEGIO MIGUEL; {E} PARQUE SOCIEDADE EDUCADORA DE VANGUARDA; COLEGIO E CURSO INTELLECTUS; COLEGIO FUTURO VIP; COLEGIO E CURSO QUALIDADE INTEGRAL QI; COLEGIO PONTO DE ENSINO PENSI; FUNDACAO TROMPOWSKY; {E} MUNICIPAL DR DEOCLECIO DIAS MACHADO; {IF} FLUMINENSE; QG DO ENEM; SOU MAIS ENEM; COLEGIO SANTO INACIO; COLEGIO PEDRO II; {UF} DO RIO DE JANEIRO PEAUFRJ,{UF} DO RIO DE JANEIRO PEAUFRJ,0,0,586
3522295993817164,4,0,CIENCIAS HUMANAS; LINGUISTICA LETRAS E ARTES,1,1,4,FUNDACAO GETULIO VARGAS; GOVERNO DO ESTADO DO RIO GRANDE DO SUL; MINISTERIO DA JUSTICA; MINISTERIO DA EDUCACAO; SISTEMA MAUA DE ENSINO; {E} DE EDUCACAO DE JOVENS E ADULTOS LOGICO; {E} NOSSA SENHORA DE LOURDES; CURSO CIENTIFICO; CURSO UNIFICADO,FUNDACAO GETULIO VARGAS,0,0,
3522315494280769,2,0,CIENCIAS DA SAUDE,1,55,10,{I} BUTANTAN; {I} DE INFECTOLOGIA EMILIO RIBAS; {CU} SENAC; {U} DE SAO PAULO; {U} GRONINGEN; {F} DE MEDICINA DA {U} DE SAO PAULO; INTERNATIONAL JOURNAL OF NANOMEDICINE; BREAST CANCERTARGET AND THERAPY; JOURNAL OF CANCER MANAGEMENT AND RESEARCH; JOURNAL OF DRUG DESIGN DEVELOPMENT AND THERAPY; BMC CELL BIOLOGY; NANOSCALE; JOURNAL OF EXPERIMENTAL PHARMACOLOGY; ONCOTARGETS THER; JOURNAL OF CELL DEATH; PHARMACOLOGIA; PLOS ONE; INTERNATIONAL JOURNAL OF HEPATOBILIARY AND PANCREATIC DISEASES; DRUG TARGET INSIGHTS; {UF} DE GOIAS; {U} MEDICAL CENTER GRONINGEN; {I} DE PESQUISA E ENSINO A SAUDE DO ESTADO DE SAO PAULO; JOURNAL OF CHEMISTRY; ANTI CANCER DRUGS; ALCHEMY INOVACAO PESQUISA E DESENVOLVIMENTO; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO; EUROPEAN ACADEMY OF TUMOR IMMUNOLOGY; JOURNAL OF BIOLOGICALLY ACTIVE PRODUCTS FROM NATURE; OXIDATIVE MEDICINE AND CELLULAR LONGEVITY PRINT; FUTURE ONCOLOGY; RSC ADVANCES AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES; EC PHARMACOLOGY AND TOXICOLOGY; LUNG CANCER TARGETS AND THERAPY; OXIDATIVE MEDICINE AND CELLULAR LONGEVITY ONLINE; CURRENT DRUG DISCOVERY TECHNOLOGIES; BIOMEDICINE AMP PHARMACOTHERAPY; ANNALS OF CLINICAL RESEARCH AND TRIALS; ONCOTARGET; ALCHEMYPET MEDICINA DIAGNOSTICA VETERINARIA; ACADEMIA NACIONAL DE FARMACIA; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO; MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO,{U} DE SAO PAULO; ACADEMIA NACIONAL DE FARMACIA,@{U} GRONINGEN,0,55
3522365403356542,5,0,CIENCIAS EXATAS E DA TERRA,1,1,5,,,0,0,
3522386011316209,4,0,CIENCIAS AGRARIAS,1,47,24,LPC INDUSTRIAS ALIMENTICIAS S A; AGROSILVA AGROPECUARIA SILVA LTDA; {UE} DO OESTE DO PARANA; REVISTA BRASILEIRA DE ZOOTECNIA BRAZILIAN JOURNAL OF ANIMAL SCIENCE; REVISTA BRASILEIRA DE SAUDE E PRODUCAO ANIMAL; ZOOTEC ; CIENCIA ANIMAL BRASILEIRA ONLINE; ACTA SCIENTIARUM ANIMAL SCIENCES; COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR; REVISTA CERES,COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR,0,0,
3522389173569087,2,0,CIENCIAS HUMANAS; CIENCIAS DA SAUDE; CIENCIAS BIOLOGICAS,0,261,26,{UF} DO RIO GRANDE DO SUL; BRAIN LONDON; BRAIN RESEARCH; CLINICAL CHEMISTRY AND LABORATORY MEDICINE; EUROPEAN JOURNAL OF CLINICAL NUTRITION; INTERNATIONAL JOURNAL OF BIOCHEMISTRY AMP CELL BIOLOGY; PEDIATRIC RESEARCH; NEUROSCIENCE LETTERS; NEUROCHEMISTRY INTERNATIONAL; CLINICAL BIOCHEMISTRY; PEDIATRIC NEPHROLOGY BERLIN WEST; BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH; CURRENT PEDIATRICS RESEARCH; INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES; THE JOURNAL OF UROLOGY; MOLECULAR GENETICS AND METABOLISM PRINT; HUMAN ONTOGENETICS; JOURNAL OF NEUROCHEMISTRY; AMERICAN JOURNAL OF PHYSIOLOGY RENAL PHYSIOLOGY,CURRENT PEDIATRICS RESEARCH; INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,0,0,
3522425475777833,4,0,CIENCIAS HUMANAS,1,27,14,{UE} PAULISTA JULIO DE MESQUITA FILHO; {E} ESTADUAL DO ESTADO DE SAO PAULO; {U} DE SAO PAULO; {I} LUDWIG DE PESQUISA SOBRE O CANCER; PREFEITURA MUNICIPAL DE BOTUCATU; ESTACAO {E}; {I} MUNICIPAL DE ENSINO SUPERIOR DE SAO MANUEL; {CU} INGA; ASSOCIACAO DE ENSINO DE BOTUCATU; COLEGIO SETE DE SETEMBRO; {U} DE LISBOA; AMERICAN JOURNAL OF CANCER BIOLOGY; HORMONES; SCIENTIA VITAE; {IF} DE SAO PAULO; PROGRAMA INSTITUCIONAL DE BOLSAS DE INICIACAO CIENTIFICA DO IFSP; GRUPO DE PESQUISA ESTADO ORGANIZACOES E DESENVOLVIMENTO,PROGRAMA INSTITUCIONAL DE BOLSAS DE INICIACAO CIENTIFICA DO IFSP; GRUPO DE PESQUISA ESTADO ORGANIZACOES E DESENVOLVIMENTO,@{U} DE LISBOA,0,1810
3522441261513751,4,1,CIENCIAS AGRARIAS,1,15,19,{UF} DA PARAIBA; {UF} RURAL DO SEMI ARIDO; {UF} DE CAMPINA GRANDE; PREFEITURA MUNICIPAL DE CONDADO; PREFEITURA MUNICIPAL DE PATOS; ASSOCIACAO BRASILEIRA DE CRIADORES DE OVINOS; ASSOCIACAO BRASILEIRA DE CRIADORES DE CAPRINOS; {E} AGROTECNICA FEDERAL DE SOUSA; {IF}; {IF} DO ACRE; EDITORA ABRIL,{IF} DO ACRE,0,0,15507
3522448178009346,4,0,CIENCIAS BIOLOGICAS; CIENCIAS AGRARIAS,1,52,19,{I} NACIONAL DE PESQUISAS DA AMAZONIA; PREFEITURA MUNICIPAL DE MANAUS; SCIENTIA FORESTALIS IPEF; ACTA AMAZONICA; BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY; BOLETIM DO MUSEU PARAENSE EMILIO GOELDI CIENCIAS NATURAIS; REVISTA DE CIENCIAS AGRARIAS BELEM; PESQUISA FLORESTAL BRASILEIRA IMPRESSO; RBPG REVISTA BRASILEIRA DE POS GRADUACAO; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DO AMAPA; COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR; SODEBRAS; FLORESTA UFPR IMPRESSO,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DO AMAPA,0,0,
3522462017589271,4,1,CIENCIAS DA SAUDE,1,53,8,{UE} DE LONDRINA; {I} LONDRINENSE DE INSTRUCAO E TRABALHO PARA CEGOS; {F} DE ENSINO SUPERIOR DOM BOSCO; {UF} DE SANTA CATARINA; REVISTA BRASILEIRA DE CINEANTROPOMETRIA E DESEMPENHO HUMANO; REVISTA BRASILEIRA DE ATIVIDADE FISICA E SAUDE; MOTRICIDADE SANTA MARIA DA FEIRA; REVISTA CORPOCONSCIENCIA; PLOS ONE; NUTRITION AND HEALTH; MOTRIZ REVISTA DE EDUCACAO FISICA ONLINE; REVISTA BRASILEIRA DE EPIDEMIOLOGIA X; REVISTA DE NUTRICAO; TRANSLATIONAL JOURNAL OF THE AMERICAN {COL} OF SPORTS MEDICINE,TRANSLATIONAL JOURNAL OF THE AMERICAN {COL} OF SPORTS MEDICINE,0,0,
3522475181706078,4,1,CIENCIAS HUMANAS,1,7,1,QUEIROZ E CASTRO LTDA; {UF} DE UBERLANDIA; PREFEITURA MUNICIPAL DE ITUIUTABA,PREFEITURA MUNICIPAL DE ITUIUTABA,0,0,
3522499005871551,4,0,CIENCIAS SOCIAIS APLICADAS,1,4,1,INSITUTO DE PESQUISAS ENSINO E GESTAO EM SAUDE; {I} EDUCACIONAL DO RIO GRANDE DO SUL; {UF} DO RIO GRANDE DO SUL; SOCIEDADE BRASILEIRA DE NUTRICAO ESTETICA; REVISTA DE EMPREENDEDORISMO INOVACAO E TECNOLOGIA; {CU} RITTER DOS REIS; {F} DE DESENVOLVIMENTO DO RIO GRANDE DO SUL; FUNDACAO EDUCACIONAL MACHADO DE ASSIS; VG EDUCACIONAL; VB GESTAO ESTRATEGICA; RAE REVISTA DE ADMINISTRACAO DE EMPRESAS; SECRETARIA DE DESENVOLVIMENTO TECNOLOGICO DA UFRGS; ZENIT PARQUE CIENTIFICO E TECNOLOGICO DA UFRGS; {U} DO PORTO,SECRETARIA DE DESENVOLVIMENTO TECNOLOGICO DA UFRGS,@{U} DO PORTO,0,581
3522572013466053,3,0,CIENCIAS EXATAS E DA TERRA,0,8,3,{IF} DE MATO GROSSO; CRISTAL CONSTRUCOES E EMPREENDIMENTOS LTDA; S SUZANO ME; {F} UNIDAS DO VALE DO ARAGUAIA; SECRETARIA DE ESTADO DE CIENCIA E TECNOLOGIA DE MATO GROSSO; CAIXA ECONOMICA FEDERAL TM SOLUTIONS; {IF} DE GOIAS; {IF} DO TOCANTINS; {IF} BAIANO; REVISTA DE SISTEMAS E COMPUTACAO RSC; REVISTA ELETRONICA DE SISTEMAS DE INFORMACAO RESI; REVISTA BRASILEIRA DE COMPUTACAO APLICADA; COMPUTER APPLICATIONS IN ENGINEERING EDUCATION; {UF} DE GOIAS; JOURNAL OF WEB ENGINEERING; INFORMATICA NA EDUCACAO TEORIA AMP PRATICA; IEEE MULTIMEDIA; {IF} DO AMAPA,INFORMATICA NA EDUCACAO TEORIA AMP PRATICA; IEEE MULTIMEDIA; {IF} DO AMAPA,0,0,15522
3522655827495232,3,0,CIENCIAS DA SAUDE,0,5,7,{F} DE ODONTOLOGIA DE NOVA FRIBURGO; {U} DE TAUBATE; {U} DO VALE DO PARAIBA; {UE} PAULISTA JULIO DE MESQUITA FILHO; {E} DE ESTUDO E APERFEICOAMENTO DA ASSOCIACAO PAULISTA DE CD; FORCA AEREA BRASILEIRA,FORCA AEREA BRASILEIRA,0,0,
3522668201149317,4,0,ENGENHARIAS,1,1,4,{UF} DE VICOSA; {UF} DO ESPIRITO SANTO,{UF} DO ESPIRITO SANTO,0,0,573
3522683204317945,5,1,CIENCIAS BIOLOGICAS,1,4,15,{UF} DE VICOSA; {FC} E TECNOLOGIA DE VICOSA,{UF} DE VICOSA,0,0,8
3522695389125277,4,1,CIENCIAS BIOLOGICAS,1,9,5,{UF} DE SAO JOAO DEL REI; {UF} DE LAVRAS; PLANT AND SOIL PRINT; JOURNAL OF INTEGRATIVE AGRICULTURE; PREFEITURA MUNICIPAL DE OURO PRETO; COLEGIO NOSSA SENHORA DE NAZARE; {E} ESTADUAL PACIFICO VIEIRA; {E} SITIO DO PICA PAU AMARELO,{E} SITIO DO PICA PAU AMARELO,0,0,
3522716279306436,4,1,,1,11,4,{UF} FLUMINENSE; UNIVERSITE PARIS PANTHEON SORBONNE; {U} NOVA DE LISBOA IEM; {UF} DE SAO PAULO,{U} NOVA DE LISBOA IEM; {UF} DE SAO PAULO,UNIVERSITE,0,591
3522735126156406,4,1,LINGUISTICA LETRAS E ARTES,1,15,15,{UF} DO RIO GRANDE DO SUL; {CU} FEEVALE; {U} LA SALLE CANOAS; {U} FEEVALE; REVISTA VALISE; COLEGIO MONTEIRO LOBATO; COLEGIO VERA CRUZ; OUVIROUVER ONLINE; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,OUVIROUVER ONLINE; CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,0,0,
3522868309228826,3,,,0,16,9,,,0,0,
3522876596512962,4,1,CIENCIAS HUMANAS,1,3,4,SECRETARIA MUNICIPAL DE EDUCACAO DE TEOFILANDIA; SECRETARIA MUNICIPAL DE EDUCACAO DE BARROCAS; ESCOLINHA PINTE O SETE; PREFEITURA MUNICIPAL DE BARROCAS; {UF} DA BAHIA; {F} DE EDUCACAO; BOLETIM GEPEC UFBA; ASSOCIACAO DE POS GRADUANDOS DA {UF} DA BAHIA; PROGRAMA DE POS GRADUACAO EM EDUCACAO DA {UF} DA BAHIA,{F} DE EDUCACAO,0,0,1651
3522882034208076,4,0,CIENCIAS HUMANAS,1,6,5,NUCLEO EDUCACIONAL IRMAOS MENORES DE FRANCISCO DE ASSIS; {UF} DE PERNAMBUCO; UNIVERSITE DE LYON,{UF} DE PERNAMBUCO,UNIVERSITE,0,580
3522891754495871,4,0,CIENCIAS EXATAS E DA TERRA,0,2,5,{U} TECNOLOGICA FEDERAL DO PARANA; UNIAO DE ENSINO DO SUDOESTE DO PARANA; SPONTE INFORMATICA,{U} TECNOLOGICA FEDERAL DO PARANA,0,0,588
3522893873732301,4,1,CIENCIAS BIOLOGICAS,1,6,11,{UE} DE LONDRINA; {CU} ANHANGUERA; {UF} RURAL DO RIO DE JANEIRO; CENTRO NACIONAL DE PESQUISA E CONSERVACAO DE PEIXES CONTINENTAIS; PREFEITURA MUNICIPAL DE PIRASSUNUNGA; COLEGIO OBJETIVO JR; PRE VESTIBULAR VIP; PRE VESTIBULAR CDF; PARAZITOLOGICKY USTAV; ASSOCIACAO {I} INTERNACIONAL DE ECOLOGIA; COLEGIO JOHN KENNEDY; FUNDACAO DE ENSINO DE PIRASSUNUNGA; NATURAL HISTORY MUSEUM BRITISH; STANFORD {U}; ACTA SCIENTIARUAMPM ANIMAL SCIENCES; SEMINA CIENCIAS BIOLOGICAS E DA SAUDE ONLINE; {U} DE SAO PAULO,{U} DE SAO PAULO,@STANFORD {U},0,55
3522915579579506,1,1,CIENCIAS HUMANAS,0,2,6,{F} SALESIANAS DOM BOSCO; {PUC} DE CAMPINAS; {F} DE VALINHOS; {I}; PHYSIOSPORT; LASTRO PUBLICIDADE E PROPAGANDA CAMPINAS; APAE CAMPINAS; CENTRO INTEGRADO DE ATENDIMENTO AO DEFICIENTE; A VARA DA FAMILIA; CONSULTORIO PARTICULAR; PREFEITURA MUNICIPAL DE CAMPINAS,CENTRO INTEGRADO DE ATENDIMENTO AO DEFICIENTE,0,0,
3522934764586372,4,1,CIENCIAS BIOLOGICAS,1,7,7,CIA LATINO AMERICANA DE MEDICAMENTOS; {U} DO CONTESTADO; {U} DA REGIAO DE JOINVILLE; {UF} DO PARANA; {CU} VALE DO IGUACU,{U} DO CONTESTADO,0,0,4871
3522948663505693,4,0,CIENCIAS DA SAUDE; CIENCIAS HUMANAS,0,5,4,{PUC} DO RIO GRANDE DO SUL; FUNDACAO UNIVERISTARIA MARIO MARTINS,,0,0,
3522958189695921,4,0,CIENCIAS SOCIAIS APLICADAS; ENGENHARIAS,0,14,19,FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA DE MEDEIROS; REVISTA PRODUCAO ONLINE; PESQUISA AMP DESENVOLVIMENTO ENGENHARIA DE PRODUCAO; GESTAO AMP PRODUCAO UFSCAR IMPRESSO; PRODUCAO SAO PAULO IMPRESSO; INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION AMP LOGISTICS MANAGEMENT; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO; COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR; BRAZILIAN JOURNAL OF FOOD TECHNOLOGY PREPRINT SERIES; REVISTA DE GESTAO AMBIENTAL E SUSTENTABILIDADE,,0,0,
3522961495650508,6,1,CIENCIAS DA SAUDE,0,18,18,HOSPITAL DO SERVIDOR PUBLICO MUNICIPAL DE SAO PAULO; FUNDACAO ANTONIO PRUDENTE; TUFTS {U}; HOSPITAL ALEMAO OSWALDO CRUZ; HOSPITAL SAO JOSE DO BRAS; HOSPITAL PAULISTANO; HOSPITAL EVALDO FOZ; {UF} DE SAO PAULO; HOSPITAL DO CANCER A C CAMARGO; {I} DO CANCER DO ESTADO DE SAO PAULO; APPLIED CANCER RESEARCH IMPRESSO; CONSCIENT CONSULTORIA CIENTIFICA EM MEDICINA; FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO; EPIDEMIOLOGIA E SERVICOS DE SAUDE; SUPPORTIVE CARE IN CANCER; BAXTER HOSPITALAR LTDA; SHIRE FARMACEUTICA BRASIL; TAKEDA FARMACEUTICA LTDA,TAKEDA FARMACEUTICA LTDA,@TUFTS {U},0,
