IDLattes,DuracaoDoutorado,Genero,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,HistoricoFiliacaoemIESInternacional
3499880434249661,4.0,0.0,1,18,13.0,0
3499896181960063,4.0,0.0,1,1,2.0,0
3499906940067060,3.0,0.0,0,10,9.0,0
3499929099030426,3.0,1.0,0,12,10.0,0
3499956736483864,4.0,1.0,1,14,22.0,0
3500048946151116,4.0,1.0,0,9,4.0,0
3500057292475180,4.0,1.0,1,4,3.0,0
3500079706142402,4.0,0.0,0,41,4.0,0
3500088234156539,4.0,1.0,1,13,19.0,0
3500089262712544,3.0,1.0,0,1,3.0,0
3500104366301286,4.0,0.0,1,38,32.0,1
3500129579869903,4.0,1.0,1,7,1.0,0
3500131534029451,4.0,1.0,1,5,9.0,1
3500136303927389,4.0,0.0,1,22,4.0,0
3500143998131571,5.0,0.0,1,30,9.0,0
3500145223827334,4.0,1.0,0,8,2.0,0
3500167246275800,3.0,1.0,1,5,16.0,0
3500199071185115,5.0,0.0,1,1,6.0,0
3500228520210266,4.0,1.0,0,4,9.0,0
3500238734719387,3.0,0.0,1,10,4.0,1
3500272349902475,5.0,0.0,1,19,12.0,0
3500280868966977,3.0,1.0,1,5,5.0,1
3500293949774415,2.0,1.0,0,1,2.0,0
3500301145615989,5.0,1.0,0,5,3.0,0
3500335089443803,5.0,0.0,1,18,12.0,1
3500359723220902,4.0,1.0,0,2,11.0,0
3500377017674415,4.0,1.0,0,1,4.0,0
3500378598131809,6.0,1.0,1,21,19.0,1
3500458536792085,3.0,0.0,0,1,3.0,0
3500486847003880,3.0,1.0,1,40,21.0,1
3500533734909821,4.0,1.0,1,2,3.0,1
3500579878356909,3.0,1.0,1,4,6.0,0
3500587329933814,5.0,1.0,1,1,5.0,0
3500593435290574,4.0,0.0,1,6,6.0,1
3500601650036102,4.0,0.0,1,18,13.0,0
3500636544489801,2.0,1.0,1,17,5.0,1
3500651807836185,4.0,0.0,1,18,18.0,1
3500660445763630,4.0,0.0,1,15,24.0,0
3500733299457786,5.0,1.0,1,4,5.0,0
3500776621021736,4.0,1.0,0,5,12.0,0
3500784167142389,2.0,0.0,0,70,17.0,0
3500824322517512,2.0,0.0,1,42,5.0,0
3500834098814623,7.0,0.0,0,1,7.0,1
3500843295640218,4.0,1.0,0,10,4.0,0
3500869352415704,4.0,0.0,0,1,4.0,0
3500875789893244,3.0,0.0,1,60,32.0,0
3500883364673112,1.0,1.0,1,20,3.0,0
3500918228210278,4.0,1.0,0,1,4.0,0
3500940578225367,4.0,0.0,1,7,8.0,1
3501034752526254,5.0,1.0,1,45,20.0,0
3501039874775221,4.0,0.0,0,2,1.0,0
3501056496991426,3.0,1.0,0,13,23.0,0
3501078094242489,3.0,0.0,1,20,15.0,0
3501079760539568,3.0,1.0,0,37,9.0,0
3501080911457686,4.0,1.0,1,14,3.0,0
3501144610898659,3.0,0.0,1,46,31.0,0
3501169439113813,5.0,0.0,1,8,6.0,0
3501199494785465,3.0,0.0,1,12,3.0,0
3501229453573786,5.0,1.0,0,7,16.0,0
3501307982938495,4.0,0.0,1,6,4.0,0
3501402369571064,4.0,1.0,1,3,5.0,0
3501470345175117,4.0,1.0,0,1,4.0,0
3501498632618710,5.0,1.0,0,1,5.0,0
3501525104605760,4.0,1.0,0,4,8.0,0
3501562561490164,4.0,0.0,1,87,39.0,0
3501578648555886,3.0,0.0,0,12,3.0,0
3501614335854112,4.0,1.0,1,8,14.0,0
3501632155185582,5.0,1.0,0,39,28.0,0
3501635147616194,4.0,0.0,1,1,3.0,1
3501640531722887,5.0,0.0,0,32,9.0,0
3501642639807824,4.0,1.0,0,10,5.0,0
3501658920524219,5.0,0.0,0,108,34.0,0
3501668642678299,2.5,1.0,1,24,5.0,0
3501830648806376,3.0,0.0,0,66,15.0,0
3501853309630011,2.0,0.0,0,26,4.0,1
3501860509562431,4.0,1.0,0,10,14.0,1
3501867106607725,1.0,0.0,0,1,1.0,0
3501884211011544,5.0,0.0,0,3,6.0,0
3501886345972906,4.0,1.0,1,43,17.0,1
3501914239439973,3.0,0.0,1,1,3.0,0
3501914682876714,4.0,1.0,0,12,13.0,0
3501970766769068,4.0,0.0,0,1,5.0,0
3501972963484768,2.0,1.0,1,12,14.0,0
3501979910930460,4.0,1.0,1,11,4.0,0
3501995598378035,3.0,1.0,0,5,8.0,0
3502017777046326,4.0,1.0,0,3,2.0,0
3502019656914382,4.0,1.0,1,19,14.0,0
3502029119364722,4.0,0.0,0,1,4.0,0
3502030878720766,5.0,0.0,1,14,18.0,0
3502070213548747,4.0,0.0,1,8,9.0,0
3502122503814909,4.0,1.0,0,35,8.0,0
3502127872821954,4.0,0.0,1,5,5.0,1
3502138170958693,3.0,1.0,1,10,5.0,0
3502225046074790,3.0,1.0,1,5,3.0,0
3502240516881852,3.0,0.0,1,1,3.0,0
3502240659711245,4.0,1.0,1,1,4.0,0
3502255325723378,3.0,1.0,0,4,8.0,0
3502272268102589,4.0,1.0,1,7,6.0,0
3502314122308567,4.0,0.0,0,103,25.0,0
3502354357652813,4.0,0.0,1,1,4.0,1
3502371499104482,4.0,0.0,0,3,3.0,0
3502393944021960,4.0,1.0,1,16,10.0,0
3502409836995797,5.0,0.0,0,1,5.0,0
3502415985128801,4.0,1.0,1,11,11.0,0
3502423774321418,5.0,1.0,1,1,5.0,0
3502511702954002,4.0,1.0,1,11,15.0,0
3502605170296457,4.0,0.0,1,23,8.0,0
3502722438148263,4.0,0.0,1,48,11.0,0
3502740372130588,5.0,1.0,0,37,45.0,0
3502790404185789,2.0,0.0,0,23,9.0,0
3502913245055077,3.0,0.0,1,151,22.0,0
3502926346473480,3.0,0.0,0,7,11.0,0
3502974492806126,4.0,0.0,1,4,8.0,0
3502983509762119,4.0,0.0,1,6,10.0,0
3503015938158580,7.0,1.0,1,1,7.0,0
3503036727774026,3.0,1.0,0,5,3.0,0
3503042296002286,4.0,1.0,0,25,22.0,0
3503051130692774,4.0,0.0,0,9,14.0,0
3503095138436329,4.0,0.0,1,9,8.0,0
3503117351197846,3.0,0.0,0,24,16.0,0
3503119831343453,3.0,0.0,0,29,8.0,0
3503125523494143,5.0,0.0,0,1,5.0,0
3503134379539465,4.0,1.0,0,9,13.0,0
3503150493776593,5.0,1.0,1,2,7.0,0
3503162082403841,4.0,0.0,1,26,5.0,0
3503181005053253,3.0,0.0,1,34,25.0,0
3503233632044163,4.0,0.0,1,106,26.0,0
3503255904138561,2.0,1.0,0,60,12.0,0
3503310121034949,4.0,1.0,1,21,22.0,0
3503350148908588,2.0,1.0,0,27,15.0,0
3503356336449703,5.0,0.0,0,2,1.0,0
3503386422176251,4.0,1.0,0,32,20.0,0
3503408474779065,4.0,1.0,1,17,11.0,0
3503455024392465,4.0,0.0,0,3,6.0,0
3503459206999718,4.0,0.0,1,11,8.0,0
3503480700332244,5.0,1.0,1,6,3.0,0
3503505739847214,4.0,0.0,1,8,19.0,0
3503548197931071,4.0,0.0,0,23,35.0,0
3503549208247495,4.0,1.0,1,6,1.0,0
3503569679022179,2.0,0.0,0,7,6.0,0
3503617610335748,4.0,0.0,0,1,5.0,0
3503633944419329,3.0,0.0,1,116,15.0,1
3503644985714151,2.5,1.0,1,4,8.0,0
3503708661122736,4.0,1.0,1,7,6.0,0
3503732653332292,4.0,0.0,1,1,4.0,0
3503774831738243,5.0,1.0,0,1,5.0,0
3503814350282121,2.0,0.0,0,38,6.0,0
3503826752531141,4.0,1.0,1,5,6.0,0
3503835350654213,2.0,0.0,0,29,13.0,0
3503920254028663,2.0,0.0,1,37,40.0,0
3503981716868036,4.0,1.0,1,19,13.0,1
3504007018446785,4.0,1.0,1,3,3.0,0
3504031790747815,3.0,0.0,0,1,3.0,0
3504116179576672,4.0,0.0,0,1,4.0,0
3504206495670533,4.0,1.0,1,2,5.0,0
3504231057032054,7.0,0.0,1,7,8.0,1
3504274193684794,4.0,1.0,1,23,11.0,0
3504294708789059,4.0,1.0,0,10,18.0,0
3504336693315292,4.0,1.0,1,8,3.0,0
3504341125656560,4.0,0.0,1,23,10.0,1
3504387619900993,4.0,0.0,0,1,4.0,0
3504395971209616,4.0,1.0,1,5,2.0,0
3504404305495448,4.0,0.0,1,66,23.0,1
3504405121371480,4.0,0.0,0,34,6.0,0
3504412183182510,4.0,1.0,1,1,4.0,0
3504453598386629,3.0,1.0,0,49,21.0,0
3504453999004658,3.0,1.0,1,12,5.0,0
3504468994308038,10.0,0.0,1,33,44.0,0
3504481787125896,4.0,1.0,1,6,23.0,0
3504517995843014,2.0,0.0,1,155,21.0,0
3504548255498651,4.0,1.0,0,74,4.0,0
3504559108530176,3.0,0.0,1,35,11.0,0
3504598559972999,4.0,0.0,1,3,6.0,0
3504639722953923,4.0,1.0,0,1,4.0,0
3504667242183711,4.0,1.0,0,20,7.0,0
3504674615810136,4.0,1.0,0,10,5.0,0
3504770376963828,2.5,1.0,1,5,9.0,0
3504796896738432,3.0,0.0,1,27,13.0,0
3504913145825792,7.0,1.0,0,2,17.0,0
3504953835113648,4.0,1.0,1,17,11.0,1
3504966580296870,2.0,0.0,0,75,20.0,0
3504992881692929,4.0,0.0,0,1,4.0,0
3505022195582520,4.0,1.0,0,8,4.0,0
3505034110857071,4.0,0.0,1,8,8.0,0
3505053292990482,5.0,0.0,0,1,10.0,0
3505095136350274,4.0,1.0,1,11,13.0,0
3505126312242196,5.0,0.0,1,25,9.0,0
3505130703924790,3.0,0.0,0,83,9.0,1
3505161019297964,2.0,0.0,1,26,13.0,0
3505170033657029,4.0,0.0,0,1,6.0,0
3505195155149832,6.0,0.0,1,11,13.0,0
3505246008188178,4.0,1.0,0,285,40.0,0
3505254104057380,3.0,0.0,1,7,4.0,0
3505301292906591,4.0,0.0,1,128,16.0,0
3505342681384194,4.0,0.0,1,1,4.0,0
3505356064087121,4.0,0.0,1,11,17.0,0
3505366873376040,5.0,1.0,1,5,5.0,0
3505373187228460,5.0,1.0,0,30,27.0,0
3505390694850816,4.0,1.0,1,124,24.0,0
3505392210932112,3.0,0.0,1,12,5.0,0
3505441546650853,6.0,0.0,1,3,9.0,0
3505488229848633,5.0,1.0,1,1,3.0,0
3505535613025702,8.0,1.0,0,1,8.0,1
3505553193681422,5.0,1.0,1,45,17.0,1
3505561259679092,2.5,1.0,0,1,2.5,0
3505606792597844,4.0,1.0,1,8,2.0,0
3505620044396566,4.0,1.0,1,31,16.0,1
3505628102830588,5.0,0.0,0,14,23.0,0
3505674165333290,4.0,1.0,1,9,4.0,1
3505693091310779,4.0,0.0,1,10,6.0,1
3505755852874606,4.0,1.0,1,1,4.0,0
3505800978965858,4.0,1.0,1,4,5.0,1
3505808397075486,6.0,1.0,1,5,27.0,0
3505844016033079,3.0,0.0,1,7,22.0,0
3505845652843695,4.0,1.0,1,21,11.0,0
3505849964932313,4.0,0.0,0,29,18.0,1
3505878381185699,5.0,0.0,1,3,4.0,1
3505934166555634,4.0,0.0,1,1,4.0,0
3505989366380074,4.0,1.0,0,3,4.0,0
3506029975778226,4.0,1.0,1,1,4.0,0
3506066841344918,4.0,0.0,0,2,15.0,0
3506068199238697,4.0,1.0,1,16,6.0,0
3506071373362378,3.0,1.0,1,11,11.0,0
3506071737539934,5.0,0.0,1,70,20.0,1
3506117732412145,5.0,1.0,1,7,10.0,0
3506130225835351,4.0,0.0,1,2,4.0,0
3506150433410263,4.0,0.0,0,6,4.0,0
3506195809952671,3.0,0.0,1,25,4.0,0
3506228879275026,4.0,0.0,0,3,2.0,0
3506241714397059,5.0,1.0,0,7,7.0,0
3506245634415848,1.0,0.0,1,1,1.0,0
3506295480234919,4.0,1.0,0,4,4.0,0
3506306298274223,3.0,1.0,0,25,4.0,0
3506324976479098,4.0,1.0,1,3,1.0,0
3506350682772437,5.0,0.0,0,3,3.0,0
3506391218002956,4.0,1.0,1,48,15.0,0
3506401093350896,4.0,1.0,0,43,14.0,0
3506410828104666,2.0,1.0,1,5,3.0,0
3506413945163646,4.0,1.0,0,3,7.0,0
3506445234645946,4.0,0.0,1,17,11.0,1
3506479004362931,6.0,0.0,0,1,10.0,0
3506504026893672,3.0,1.0,0,3,2.0,0
3506584957549596,4.0,1.0,1,16,19.0,0
3506629556391280,3.0,0.0,0,14,14.0,0
3506631571950793,4.0,1.0,1,15,18.0,0
3506640660949631,3.0,0.0,1,16,6.0,0
3506646664470621,7.0,1.0,1,13,30.0,1
3506659384126235,2.0,0.0,0,1,2.0,0
3506660557838466,4.0,0.0,1,2,4.0,0
3506665035291405,4.0,1.0,1,7,8.0,1
3506711960070476,6.0,0.0,0,6,16.0,1
3506765836592906,4.0,0.0,1,66,15.0,1
3506815357829071,4.0,1.0,1,16,13.0,0
3506835040374657,4.0,0.0,1,1,4.0,1
3506878457474428,4.0,0.0,1,7,11.0,0
3506881297874457,4.0,1.0,1,1,4.0,0
3506903994077839,7.0,1.0,0,1,7.0,1
3506906841763220,4.0,1.0,1,5,7.0,0
3506912275731988,6.0,1.0,1,26,22.0,0
3506920291365537,8.0,1.0,1,24,28.0,0
3506925890316836,5.0,1.0,0,5,4.0,0
3506939324185455,4.0,1.0,1,19,4.0,1
3506952674465732,3.0,1.0,1,24,3.0,0
3506972169367358,4.0,0.0,1,40,29.0,0
3506997452977809,4.0,1.0,1,3,4.0,0
3506998520644494,2.0,0.0,1,61,10.0,0
3507011290677581,4.0,0.0,0,23,14.0,0
3507030097762764,3.0,0.0,0,109,12.0,0
3507030985634876,3.0,0.0,1,15,10.0,0
3507038086761804,4.0,0.0,1,9,11.0,0
3507094885185876,4.0,1.0,1,18,22.0,0
3507098825851418,4.0,0.0,1,8,10.0,1
3507101600020630,3.0,1.0,1,1,3.0,1
3507119637391081,4.0,0.0,1,15,6.0,0
3507129885443715,4.0,1.0,1,4,8.0,0
3507140374697938,4.0,1.0,0,25,12.0,0
3507187580293035,4.0,1.0,1,2,5.0,0
3507211880422519,4.0,1.0,1,2,3.0,0
3507240837447879,4.0,0.0,1,7,6.0,0
3507309797144027,4.0,1.0,1,15,19.0,0
3507321971958718,4.0,1.0,1,4,5.0,0
3507331031020200,3.0,0.0,0,1,3.0,0
3507365173200282,4.0,0.0,1,13,26.0,0
3507365762811165,4.0,0.0,0,2,5.0,0
3507416627744668,3.0,0.0,0,48,11.0,0
3507416780647318,3.0,0.0,1,63,24.0,0
3507449736053383,5.0,0.0,0,1,5.0,0
3507464984710031,4.0,1.0,1,2,4.0,0
3507474637884699,7.0,0.0,1,124,24.0,0
3507478278027057,4.0,1.0,1,18,13.0,0
3507494147913542,4.0,0.0,1,12,6.0,0
3507589848530607,4.0,0.0,0,1,4.0,0
3507648411661961,4.0,0.0,1,4,16.0,0
3507650707069993,4.0,1.0,0,3,4.0,0
3507666665559087,5.0,0.0,1,9,18.0,0
3507672698629093,4.0,0.0,0,13,12.0,0
3507685651056188,2.0,0.0,1,32,14.0,0
3507741090450830,4.0,0.0,0,34,35.0,0
3507771291302089,4.0,0.0,0,15,19.0,0
3507916949256431,4.0,0.0,1,4,18.0,0
3507921074983794,4.0,1.0,1,3,5.0,0
3507929561841039,5.0,0.0,0,20,21.0,1
3508011371764505,4.0,0.0,0,4,4.0,0
3508041988676434,5.0,1.0,0,3,5.0,0
3508042432194948,8.0,0.0,1,4,22.0,0
3508047836111003,5.0,0.0,1,35,26.0,0
3508050130842030,3.0,1.0,1,2,1.0,0
3508072859803680,4.0,0.0,0,39,8.0,0
3508096260678286,2.0,0.0,1,148,38.0,0
3508101676229004,5.0,0.0,0,3,5.0,0
3508109512706887,4.0,1.0,1,12,6.0,0
3508130169268695,5.0,1.0,0,33,22.0,0
3508138338414003,4.0,1.0,1,31,18.0,0
3508146306862268,4.0,0.0,0,9,7.0,0
3508192246265119,5.0,1.0,1,1,5.0,0
3508197443457534,3.0,0.0,0,10,3.0,0
3508201184011365,4.0,0.0,0,9,13.0,0
3508258252320591,5.0,0.0,1,119,26.0,0
3508334781868589,4.0,1.0,1,16,9.0,0
3508382985894316,4.0,0.0,1,9,6.0,0
3508399044244869,3.0,0.0,0,17,24.0,0
3508413097525635,5.0,0.0,1,1,5.0,1
3508433916403272,4.0,1.0,1,13,9.0,0
3508508413165494,4.0,1.0,0,4,3.0,0
3508608051360944,5.0,0.0,0,1,5.0,0
3508625038168799,4.0,1.0,0,4,4.0,0
3508666156360566,4.0,0.0,0,1,4.0,0
3508725987994835,4.0,1.0,1,3,5.0,0
3508742664030198,6.0,0.0,1,21,9.0,0
3508768743617593,3.0,0.0,1,1,3.0,0
3508889316007273,4.0,1.0,0,5,7.0,0
3508919377126757,4.0,0.0,1,2,9.0,0
3508930666842417,5.0,1.0,1,6,13.0,0
3508938629728273,6.0,1.0,1,42,28.0,0
3508951368917463,4.0,0.0,1,54,24.0,0
3508973199209074,4.0,0.0,1,2,1.0,0
3508994204119751,1.0,0.0,0,1,1.0,0
3509015285905442,5.0,1.0,0,4,2.0,0
3509017902526900,5.0,1.0,1,8,22.0,0
3509024061053826,3.0,0.0,0,5,3.0,0
3509066475157578,4.0,1.0,1,6,3.0,0
3509111034386583,4.0,0.0,1,44,13.0,1
3509118401700867,4.0,0.0,1,1,4.0,0
3509130245153265,4.0,0.0,1,74,32.0,0
3509135529365341,3.0,1.0,0,1,3.0,0
3509155252073382,3.0,1.0,1,5,4.0,0
3509170374567151,3.0,0.0,1,2,4.0,1
3509210486494683,4.0,1.0,0,26,16.0,0
3509274961154561,12.0,1.0,1,1,12.0,0
3509293155098757,2.0,0.0,1,25,6.0,1
3509308638718463,4.0,1.0,1,4,7.0,0
3509344400037622,4.0,1.0,0,4,4.0,0
3509356707584426,4.0,0.0,1,63,21.0,0
3509382891487960,4.0,0.0,0,17,9.0,0
3509384512601083,3.0,1.0,0,14,9.0,0
3509449156505743,3.0,0.0,0,32,18.0,0
3509453567791268,3.0,0.0,1,16,7.0,0
3509537634495904,4.0,1.0,1,10,5.0,0
3509554568530853,4.0,0.0,1,46,23.0,0
3509567703567577,5.0,0.0,0,4,2.0,0
3509629617058395,5.0,0.0,1,20,22.0,0
3509643250919547,8.0,1.0,0,45,30.0,0
3509662599357582,5.0,1.0,1,22,11.0,1
3509665504550924,4.0,0.0,1,6,3.0,0
3509673451280153,2.0,1.0,0,18,6.0,0
3509716121992670,3.0,0.0,0,5,6.0,0
3509828992549546,6.0,0.0,0,1,6.0,0
3509829008998686,6.0,1.0,0,2,6.0,0
3509873995361862,5.0,0.0,0,8,6.0,0
3509876657463607,4.0,1.0,1,6,8.0,0
3509883977768534,4.0,1.0,1,9,4.0,0
3509978194057735,5.0,0.0,1,136,34.0,0
3509982803732968,4.0,0.0,1,8,8.0,1
3509991530578893,4.0,0.0,0,1,7.0,0
3510051795714668,3.0,1.0,1,11,21.0,0
3510051798965296,5.0,0.0,1,6,5.0,1
3510117871001975,4.0,1.0,0,1,4.0,0
3510137343904535,2.0,0.0,1,12,13.0,0
3510200077622218,4.0,1.0,1,5,14.0,1
3510205981650876,5.0,0.0,1,3,4.0,0
3510247361350983,4.0,1.0,1,1,4.0,0
3510272177340491,7.0,0.0,1,73,35.0,0
3510284859943142,4.0,0.0,1,25,8.0,0
3510297828971213,2.0,1.0,1,42,15.0,0
3510332413138449,5.0,1.0,0,7,8.0,1
3510417749639072,4.0,0.0,1,5,10.0,0
3510424678815101,5.0,1.0,1,1,3.0,0
3510438864564551,5.0,1.0,1,44,34.0,0
3510493616805856,5.0,0.0,0,5,8.0,0
3510533106524451,4.0,1.0,0,12,5.0,1
3510642513704476,4.0,0.0,1,25,20.0,0
3510645441616422,4.0,0.0,1,13,6.0,1
3510655108359777,4.0,1.0,0,1,4.0,0
3510703781999619,4.0,1.0,1,6,16.0,0
3510726465694990,4.0,1.0,1,10,27.0,0
3510743214026598,4.0,1.0,1,10,15.0,0
3510747497819601,4.0,1.0,0,1,4.0,0
3510811447558572,4.0,1.0,1,43,18.0,0
3510815476557131,4.0,1.0,1,4,1.0,1
3510815916791798,4.0,1.0,1,4,7.0,0
3510904880105769,3.0,1.0,0,2,3.0,0
3510987510155785,5.0,0.0,1,3,6.0,0
3510994377299514,5.0,1.0,0,1,2.0,0
3511004608337461,4.0,0.0,1,50,25.0,0
3511046334487379,5.0,1.0,0,19,21.0,0
3511059018991819,4.0,0.0,1,1,4.0,0
3511078820928127,4.0,0.0,0,11,19.0,0
3511121925343637,3.0,1.0,0,9,4.0,0
3511132178451253,4.0,1.0,1,3,5.0,0
3511155503292925,6.0,1.0,1,54,32.0,0
3511156363448552,3.0,1.0,1,49,5.0,0
3511165474633351,4.0,1.0,1,12,5.0,1
3511185472430486,6.0,0.0,0,1,6.0,0
3511201214709037,4.0,0.0,1,21,12.0,0
3511285796303791,4.0,0.0,1,3,10.0,0
3511295954790110,4.0,1.0,1,10,6.0,0
3511320547764114,4.0,1.0,1,1,4.0,0
3511322755631776,4.0,0.0,1,33,14.0,0
3511343855383372,2.0,0.0,0,3,4.0,0
3511383751514623,4.0,1.0,0,16,8.0,0
3511405141950856,5.0,0.0,1,14,20.0,0
3511418059703377,3.0,1.0,0,11,6.0,0
3511445019973105,4.0,1.0,1,2,1.0,1
3511445517797555,4.0,1.0,1,19,22.0,0
3511446525474599,4.0,1.0,0,7,9.0,0
3511455400994152,7.0,1.0,0,1,7.0,0
3511460934943293,4.0,0.0,1,1,1.0,0
3511476313812920,3.0,1.0,1,28,10.0,0
3511534795805776,4.0,0.0,0,143,37.0,0
3511539261381556,4.0,1.0,0,4,4.0,0
3511605772479942,4.0,1.0,1,20,12.0,0
3511676427315946,12.0,1.0,0,1,12.0,0
3511717686542176,4.0,1.0,1,59,9.0,0
3511733386959298,4.0,0.0,0,3,5.0,0
3511752843554081,3.0,1.0,1,3,6.0,1
3511773598300389,2.0,0.0,1,29,19.0,0
3511778335335624,2.0,0.0,0,42,10.0,0
3511789945641814,4.0,1.0,0,31,15.0,1
3511861610347587,3.0,1.0,0,11,4.0,0
3511867086501744,4.0,0.0,0,3,3.0,0
3511893420550338,4.0,0.0,0,12,9.0,0
3511905277430470,6.0,1.0,0,3,12.0,0
3511913644932861,2.0,0.0,0,124,15.0,0
3511923862329060,4.0,1.0,1,9,4.0,0
3511925163696438,6.0,1.0,1,6,5.0,0
3511943934216654,4.0,0.0,1,7,7.0,1
3511962741840586,6.0,0.0,1,2,5.0,0
3511977431878251,4.0,1.0,1,3,6.0,0
3512014986362237,2.5,0.0,1,19,8.0,1
3512079319565402,4.0,1.0,0,1,4.0,0
3512158261709222,2.5,1.0,1,3,3.0,1
3512179950353953,3.0,1.0,1,77,15.0,0
3512192325092806,4.0,0.0,1,69,21.0,0
3512219726228662,4.0,1.0,0,4,5.0,0
3512236002495891,4.0,1.0,1,12,5.0,0
3512262303256053,4.0,0.0,1,6,4.0,1
3512328124788682,6.0,1.0,1,13,4.0,1
3512333181026394,4.0,0.0,1,14,10.0,0
3512346811457420,4.0,0.0,1,24,22.0,0
3512367958419409,5.0,0.0,0,1,5.0,0
3512379056174210,4.0,1.0,1,1,4.0,0
3512384219314815,4.0,1.0,1,12,7.0,0
3512416409316467,4.0,1.0,1,3,5.0,0
3512435535968111,4.0,1.0,1,2,6.0,0
3512450240173681,4.0,0.0,0,1,4.0,0
3512485600282659,4.0,1.0,1,7,1.0,0
3512510540277639,5.0,1.0,1,17,16.0,0
3512605032363829,4.0,1.0,0,3,3.0,0
3512635000701506,3.0,1.0,0,30,14.0,0
3512648574555468,4.0,0.0,0,126,13.0,0
3512649355304138,5.0,1.0,1,6,5.0,0
3512669685553631,3.0,0.0,0,4,13.0,0
3512670687714685,7.0,1.0,1,7,17.0,0
3512671027137454,3.0,1.0,1,49,20.0,0
3512689932467320,4.0,0.0,1,82,21.0,0
3512726686265267,5.0,0.0,1,4,9.0,0
3512763662094305,3.0,1.0,0,2,3.0,0
3512764081076675,4.0,0.0,0,6,5.0,0
3512803088871934,3.0,0.0,1,15,3.0,0
3512837367908653,4.0,1.0,0,1,4.0,1
3512838220431356,3.0,1.0,0,4,13.0,0
3512838678422159,4.0,0.0,1,113,19.0,0
3512985213455032,5.0,1.0,1,28,18.0,0
3512990652092175,6.0,0.0,0,1,6.0,0
3512998782722733,4.0,1.0,1,17,11.0,0
3513022402512752,3.0,0.0,1,4,9.0,0
3513046222300047,4.0,0.0,0,2,3.0,0
3513090361297416,5.0,0.0,1,3,8.0,0
3513104588938936,6.0,0.0,1,2,1.0,0
3513142241152855,4.0,0.0,0,1,4.0,0
3513195789991271,4.0,1.0,1,99,16.0,1
3513231553898657,3.0,1.0,1,21,17.0,0
3513238582184461,4.0,0.0,0,11,3.0,1
3513249441944591,4.0,1.0,1,18,6.0,1
3513305069698992,4.0,1.0,1,18,6.0,0
3513324652657420,5.0,1.0,1,1,5.0,0
3513337610188362,4.0,1.0,1,10,13.0,0
3513341952569413,4.0,1.0,1,4,2.0,0
3513361005993699,2.0,1.0,1,236,19.0,1
3513374378710602,4.0,1.0,1,15,11.0,0
3513434585080476,4.0,1.0,1,12,6.0,0
3513436646372841,4.0,0.0,1,6,14.0,0
3513457006316909,3.0,1.0,1,4,3.0,1
3513470689091307,4.0,0.0,1,8,4.0,0
3513496364751434,4.0,0.0,1,15,13.0,1
3513603650385529,4.0,1.0,1,2,1.0,0
3513611449791284,5.0,0.0,0,1,5.0,1
3513635441006863,5.0,0.0,0,3,5.0,0
3513640270590278,4.0,0.0,1,10,5.0,0
3513662497052063,4.0,1.0,1,1,1.0,0
3513669058598152,4.0,0.0,1,1,4.0,0
3513704271463341,5.0,0.0,0,17,20.0,0
3513722154104051,4.0,0.0,1,20,19.0,0
3513735339604253,4.0,0.0,1,142,33.0,0
3513903581074586,3.5,0.0,1,54,37.0,0
3513987184761111,3.0,1.0,0,11,9.0,0
3514003137967511,3.0,0.0,1,14,19.0,0
3514030661353299,4.0,1.0,1,1,3.0,0
3514108376561503,4.0,0.0,0,14,13.0,0
3514146952643731,4.0,1.0,0,15,5.0,0
3514185081939223,5.0,0.0,1,45,33.0,0
3514196639632121,3.0,0.0,0,3,6.0,0
3514215613652877,4.0,1.0,0,12,2.0,0
3514280528881407,4.0,1.0,0,40,14.0,0
3514308314245384,4.0,1.0,1,9,6.0,0
3514408991318521,4.0,1.0,1,21,11.0,0
3514412845812714,4.0,0.0,0,3,4.0,0
3514452077401966,4.0,0.0,0,28,19.0,0
3514452173020320,3.0,0.0,0,2,3.0,0
3514475634759966,4.0,1.0,1,7,8.0,0
3514481756324456,4.0,0.0,0,23,15.0,0
3514577242800976,4.0,0.0,1,6,7.0,0
3514591422613415,4.0,1.0,1,4,3.0,1
3514635451892721,5.0,1.0,1,10,6.0,0
3514675091480889,5.0,0.0,1,23,25.0,0
3514713413919126,4.0,0.0,1,92,21.0,0
3514720738638281,3.0,0.0,0,20,7.0,0
3514753145451778,3.0,0.0,1,2,5.0,0
3514755365361110,2.0,0.0,0,32,11.0,0
3514759112464161,4.0,0.0,0,11,2.0,0
3514777537119589,4.0,1.0,1,27,4.0,0
3514778948203157,6.0,1.0,1,1,8.0,0
3514789462143294,4.0,1.0,0,17,5.0,0
3514796785387342,4.0,0.0,0,1,4.0,0
3514803044096195,4.0,1.0,1,12,6.0,0
3514821940003826,4.0,1.0,1,44,22.0,0
3514843744882087,5.0,1.0,1,1,5.0,0
3514844016734172,4.0,0.0,1,4,8.0,0
3514849083614884,3.0,1.0,1,4,4.0,0
3514863491999388,4.0,0.0,1,18,6.0,0
3514908486120153,4.0,1.0,1,11,10.0,0
3514967888054497,5.0,1.0,1,1,5.0,0
3515019437717519,4.0,1.0,1,3,1.0,0
3515043999632232,4.0,1.0,1,2,6.0,1
3515044553889444,3.0,1.0,0,18,17.0,0
3515075741483144,4.0,0.0,1,26,10.0,0
3515081871902981,4.0,0.0,1,4,12.0,0
